G1,G2,G3,G4,G5,G7,G9,G10,G11,G12,G15,G16,G22,G23,G24,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,G101,G102,G103,G104,G105,G106,G107,G112,G113,G114,G115,G120,G121,G122,G123,G128,G129,G130,G131,G136,G137,G138,G139,G140,G141,G142,G143,G144,G145,G146,G147,G148,G149,G150,G151,G152,G153,G154,G155,G156,G157,G158,G159,G160,G161,G162,G163,G164,G165,G166,G167,G168,G169,G170,G171,G172,G173,G174,G175,G176,G177,G178,G179,G180,G181,G182,G183,G184,G185,G186,G188,G191,G206,G210,G211,G212,G213,G214,G215,G216,G217,G218,G219,G220,G221,G222,G223,G227,G228,G231,G232,G233,G234,G235,G236,G237,G238,G239,G240,G241,G242,G243,G244,G245,G246,G247,G251,G252,G256,G257,G258,G259,G260,G261,G262,G263,G264,G265,G266,G267,G268,P
Pademawu,Sumedangan,"2,33","3,24","8,0",1.0,"3,0","3,0","3,6","2,7",0.0,5,5.0,1.0,9.0,1.574,1.637,3.211,"96,2",3.211,937.0,"1.073,9","3,4",236.0,232.0,257.0,224.0,236.0,239.0,264.0,244.0,236.0,224.0,233,211,140,235,3.211,1.69,1.742,3.432,"97,0",411.0,480.0,513.0,410.0,491.0,456.0,485,516,452.0,480.0,1.817,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,2.0,14.0,24.0,237.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,1,4,4,1,1,4,1,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,216.0,48,264.0,"81,82",118,98.0,216.0,"54,63",118,0.0,0.0,25.0,118.0,98.0,146.0,48,,48,1.021,0,0,1.021,0,0,0,0,0,20,0,17,0,0,,1,,1,1,4,1,4,4,0,0,0,0,0,3,0,"  91,57 "
Pademawu,Pademawu Barat,"4,56","6,34","8,0",1.0,"1,0","1,0","5,5","1,0",0.0,7,6.0,2.0,9.0,3.017,3.365,6.382,"89,7",6.382,1.601,"2.134,4","4,0",464.0,482.0,506.0,454.0,510.0,448.0,419.0,480.0,472.0,513.0,436,368,267,563,6.382,3.135,3.376,6.511,"92,9",170.0,186.0,205.0,211.0,247.0,222.0,171,182,198.0,260.0,822.0,3,0,3,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3.0,25.0,39.0,487.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,1.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,1,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,446.0,117,563.0,"79,22",206,240.0,446.0,"46,19",187,0.0,0.0,19.0,206.0,240.0,357.0,117,,117,2.006,0,0,2.006,4,0,1,0,0,70,0,3,0,0,,1,,1,3,2,2,4,4,0,0,0,1,2,0,0,"  89,70 "
Pademawu,Bunder,"4,03","5,61","2,0",1.0,"1,0","1,0","9,0","3,0",1.0,4,4.0,2.0,7.0,1.316,1.46,2.776,"90,1",2.776,860.0,"928,4","3,2",194.0,219.0,240.0,190.0,181.0,168.0,192.0,256.0,215.0,219.0,174,182,135,211,2.776,1.392,1.482,2.874,"93,9",282.0,321.0,329.0,268.0,316.0,282.0,298,335,347.0,330.0,1.21,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1,2.0,12.0,23.0,196.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1,1,4,4,4,1,4,4,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,175.0,24,199.0,"87,94",74,101.0,175.0,"42,29",,0.0,0.0,74.0,74.0,101.0,125.0,24,,24,872.0,0,0,872.0,0,0,1,0,0,62,3,8,0,0,,1,,1,2,2,2,1,4,0,0,0,0,0,1,0,"  85,77 "
Pademawu,Dasok,"3,05","4,24","8,0",1.0,"3,0","3,0","4,9","3,2",2.0,5,5.0,1.0,9.0,1.848,1.987,3.835,"93,0",3.835,1.141,"1.282,6","3,4",286.0,293.0,295.0,249.0,262.0,272.0,312.0,293.0,280.0,310.0,268,243,175,297,3.835,2.106,2.212,4.318,"95,2",368.0,474.0,445.0,392.0,475.0,483.0,427,483,473.0,434.0,1.676,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3.0,18.0,35.0,262.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,3.0,4,1,4,4,4,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,294.0,58,352.0,"83,52",212,82.0,294.0,"72,11",,0.0,0.0,212.0,212.0,82.0,140.0,58,,58,1.276,0,0,1.276,0,0,0,0,0,65,2,6,0,0,,1,,1,0,0,3,4,4,0,0,0,0,0,0,0,"  93,82 "
Pademawu,Murtajih,"3,23","4,49","8,0",1.0,"1,0","1,0","4,0",,2.0,8,8.0,1.0,9.0,3.022,3.245,6.267,"93,1",6.267,1.491,"2.096,0","4,2",437.0,469.0,472.0,520.0,431.0,461.0,475.0,464.0,474.0,457.0,430,381,262,534,6.267,2.969,3.161,6.13,"93,9",161.0,195.0,187.0,167.0,191.0,174.0,181,212,193.0,200.0,639.0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3.0,32.0,37.0,593.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,4,1,1,4,4,1,1,4,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,320.0,38,358.0,"89,39",112,208.0,320.0,"35,00",,0.0,0.0,112.0,112.0,208.0,246.0,38,,38,1.822,0,0,1.822,0,3,0,0,0,35,5,32,0,0,,1,,1,1,2,2,4,4,0,0,0,0,7,1,0,"  90,58 "
Pademawu,Lemper,"1,18","1,64","8,0",1.0,"1,0","1,0","4,9","2,4",0.0,3,3.0,1.0,6.0,1.182,1.23,2.412,"96,1",2.412,680.0,"806,7","3,5",176.0,191.0,212.0,179.0,182.0,173.0,195.0,198.0,156.0,193.0,139,161,97,160,2.412,1.236,1.264,2.5,"97,8",335.0,455.0,458.0,435.0,472.0,398.0,370,477,423.0,432.0,1.507,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1,2.0,13.0,19.0,292.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,1,1,4,4,4,4,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,117.0,19,136.0,"86,03",57,60.0,117.0,"48,72",,0.0,0.0,57.0,57.0,60.0,79.0,19,,19,784.0,0,0,784.0,0,0,0,0,0,18,0,10,0,0,,1,,3,1,4,2,4,4,0,0,0,0,0,0,0,"  90,97 "
Pademawu,Barurambat Timur,"1,59","2,21","8,0",1.0,"1,0","1,0","2,0","3,0",1.0,11,5.0,2.0,7.0,2.835,3.119,5.954,"90,9",5.954,1.567,"1.991,3","3,8",439.0,509.0,481.0,536.0,471.0,475.0,413.0,435.0,414.0,461.0,416,327,221,356,5.954,2.764,2.998,5.762,"92,2",409.0,486.0,479.0,463.0,548.0,500.0,440,540,536.0,588.0,2.147,2,0,2,0,0,0,1,2,3,0,0,0,1,1,2,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,2.0,12.0,17.0,145.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,1,4,4,4,4,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,176.0,63,239.0,"73,64",87,89.0,176.0,"49,43",,0.0,0.0,87.0,87.0,89.0,152.0,63,,63,1.642,0,0,1.642,1,0,0,0,2,30,3,25,0,0,,1,,3,1,3,2,4,4,0,1,0,0,0,2,0,"  79,99 "
Pademawu,Lawangan Daya,"2,30","3,20","8,0",1.0,"2,0","2,0","4,5","2,4",0.0,9,5.0,2.0,7.0,4.129,4.336,8.465,"95,2",8.465,1.974,"2.831,1","4,3",651.0,701.0,703.0,699.0,655.0,679.0,643.0,648.0,653.0,654.0,585,456,295,443,8.465,3.791,3.923,7.714,"96,6",420.0,622.0,586.0,591.0,597.0,566.0,549,639,581.0,584.0,1.979,2,6,8,0,2,2,1,4,5,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2.0,31.0,42.0,798.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,2.0,0.0,2.0,0.0,0,0,2.0,0.0,2.0,0.0,0.0,0,32.0,32.0,1,1,1,1,1,4,1,4,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,233.0,53,286.0,"81,47",65,168.0,233.0,"27,90",,0.0,0.0,65.0,65.0,168.0,221.0,53,,53,2.258,0,0,2.258,5,2,1,0,1,87,6,46,1,0,,1,,3,6,4,2,4,4,1,0,0,0,1,1,0,"  83,19 "
Pademawu,Buddagan,"1,97","2,74","8,0",1.0,"2,0","2,0","5,0","2,0",0.0,7,7.0,1.0,9.0,2.379,2.364,4.743,"100,6",4.743,1.179,"1.586,3","4,0",376.0,381.0,406.0,351.0,381.0,371.0,367.0,355.0,325.0,340.0,334,256,152,348,4.743,2.16,2.241,4.401,"96,4",248.0,369.0,358.0,293.0,354.0,284.0,322,365,340.0,322.0,1.146,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1.0,6.0,14.0,109.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,4,4,4,4,4,1,4,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,196.0,24,220.0,"89,09",100,96.0,196.0,"51,02",,0.0,0.0,100.0,100.0,96.0,120.0,24,,24,1.172,0,0,1.172,12,0,0,1,0,18,11,19,2,0,,1,,1,2,1,2,1,1,0,0,0,0,3,1,0,"  83,71 "
Pademawu,Tambung,"2,11","2,93","8,0",1.0,"1,0","1,5","4,8","1,4",0.0,4,4.0,1.0,6.0,1.329,1.33,2.659,"99,9",2.659,712.0,"889,3","3,7",219.0,217.0,183.0,176.0,193.0,206.0,205.0,212.0,202.0,161.0,192,161,118,214,2.659,1.344,1.376,2.72,"97,7",158.0,230.0,225.0,185.0,188.0,194.0,195,215,218.0,211.0,701.0,2,1,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,2,2,2.0,12.0,15.0,148.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,1,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,215.0,46,261.0,"82,38",94,121.0,215.0,"43,72",,0.0,0.0,94.0,94.0,121.0,167.0,46,,46,809.0,0,0,809.0,0,1,0,0,0,26,0,16,0,0,,1,,1,1,4,2,4,4,0,0,0,0,0,2,0,"  89,37 "
Pademawu,Sentol,"2,95","4,10","8,0",1.0,"2,0","3,2","4,0","3,0",0.0,4,4.0,1.0,9.0,1.958,1.925,3.883,"101,7",3.883,881.0,"1.298,7","4,4",349.0,326.0,310.0,320.0,328.0,322.0,309.0,308.0,311.0,210.0,258,202,125,205,3.883,1.85,1.84,3.69,"100,5",247.0,324.0,330.0,224.0,261.0,272.0,288,320,282.0,288.0,854.0,2,0,2,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2,0,2,2,2.0,12.0,17.0,265.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,53.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,17.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4,4,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,285.0,106,391.0,"72,89",84,201.0,285.0,"29,47",,0.0,0.0,84.0,84.0,201.0,307.0,106,,106,987.0,0,0,987.0,0,0,0,0,0,37,0,27,0,0,,1,,3,1,2,2,4,4,0,0,0,0,58,5,0,"  91,45 "
Pegantenan,Plakpak,"12,86","14,95","280,0",1.0,"10,0","10,0","8,0","7,0",0.0,11,11.0,3.0,8.0,6.82,7.302,14.122,"93,4",14.122,3.14,"1.098,1","4,5",1.178,1.203,1.377,1.381,1.351,1.179,1.058,947.0,823.0,885.0,711,664,556,809,14.122,7.117,7.282,14.399,"97,7",1.068,1.237,1.193,909.0,1.276,1.221,1.229,1.172,1.131,941.0,3.022,11,4,15,0,9,9,2,5,7,0,4,4,0,1,1,0,5,5,0,1,1,0,2,2,1,1,1,1,0,0,0,0,7.0,43.0,68.0,728.0,4.0,37.0,47.0,689.0,5.0,63.0,60.0,1229.0,1.0,21.0,28.0,659.0,2.0,21.0,24.0,390.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,2,4,1,4,4,2,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,915.0,262,1.177,"77,74",70,845.0,915.0,"7,65",0,0.0,0.0,70.0,70.0,845.0,867.0,226,0,226,3.893,0,0,3.893,3,0,0,0,3,68,0,83,0,0,,1,,1,0,5,2,4,4,0,0,0,0,0,0,0,"  87,77 "
Pegantenan,Bulangan Haji,"4,48","5,21","320,0",1.0,"6,0","6,1","14,0","10,0",0.0,5,5.0,1.0,9.0,1.665,1.938,3.603,"85,9",3.603,988.0,"280,2","3,6",343.0,328.0,348.0,181.0,235.0,263.0,281.0,235.0,297.0,236.0,209,206,169,272,3.603,2.285,2.404,4.689,"95,0",321.0,411.0,389.0,269.0,340.0,335.0,367,381,426.0,310.0,1.14,3,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,1,2,2,0,2,2.0,18.0,16.0,213.0,1.0,6.0,11.0,56.0,1.0,3.0,7.0,70.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,54.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,4,4,4,4,4,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,335.0,103,438.0,"76,48",25,310.0,335.0,"7,46",3,0.0,0.0,20.0,23.0,310.0,310.0,103,0,103,1.453,0,0,1.453,0,0,0,0,0,35,0,17,0,0,,1,,3,1,4,2,4,4,0,0,0,0,0,0,0,"  85,38 "
Pegantenan,Tlagah,"2,71","3,15","320,0",1.0,"5,0","4,0","20,0","12,0",0.0,5,5.0,1.0,6.0,1.121,1.197,2.318,"93,7",2.318,580.0,"180,2","4,0",172.0,157.0,161.0,168.0,185.0,163.0,164.0,169.0,168.0,181.0,147,141,151,191,2.318,1.107,1.167,2.274,"94,9",127.0,183.0,180.0,123.0,157.0,157.0,160,182,186.0,166.0,653.0,2,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,2,2.0,12.0,20.0,232.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,61.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,117.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,1,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,172.0,92,264.0,"65,15",12,160.0,172.0,"6,98",0,0.0,0.0,3.0,3.0,160.0,160.0,112,0,112,774.0,0,0,774.0,0,0,0,0,0,28,0,7,0,0,,1,,3,3,4,1,4,4,0,0,0,0,0,0,0,"  91,04 "
Pegantenan,Bulangan Timur,"3,03","3,52","351,0",1.0,"4,0","4,0","20,0","8,0",1.0,4,4.0,1.0,6.0,1.34,1.583,2.923,"84,6",2.923,719.0,"227,3","4,1",208.0,195.0,241.0,204.0,249.0,255.0,254.0,210.0,211.0,198.0,163,178,114,243,2.923,1.261,1.396,2.657,"90,3",144.0,228.0,192.0,137.0,199.0,157.0,194,223,235.0,201.0,747.0,2,0,2,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2,0,2,2,2.0,12.0,18.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,193.0,120,313.0,"61,66",20,173.0,193.0,"10,36",20,0.0,0.0,0.0,20.0,173.0,185.0,125,0,125,887.0,0,0,887.0,0,0,0,0,0,11,0,4,0,0,,1,,3,0,2,2,4,4,0,0,0,0,0,0,0,"  98,58 "
Pegantenan,Bulangan Branta,"1,01","1,17","325,0",1.0,"3,0","2,1","16,0","12,0",0.0,3,3.0,1.0,5.0,584.0,632.0,1.216,"92,4",1.216,215.0,"94,6","5,7",97.0,90.0,91.0,87.0,103.0,143.0,138.0,115.0,85.0,57.0,56,51,61,42,1.216,461.0,494.0,955.0,"93,3",58.0,86.0,78.0,50.0,62.0,65.0,76,98,108.0,69.0,205.0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,2,2,2,2,1.0,6.0,10.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,2,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,72.0,52,124.0,"58,06",3,69.0,72.0,"4,17",0,0.0,0.0,2.0,2.0,69.0,69.0,83,0,83,349.0,0,0,349.0,0,0,0,0,0,8,0,3,0,0,,1,,3,0,4,2,4,4,0,0,0,0,0,0,0,"  93,12 "
Pegantenan,Bulangan Barat,"3,83","4,45","310,0",1.0,"3,0","3,0","15,0","10,0",1.0,5,5.0,1.0,7.0,1.268,1.498,2.766,"84,6",2.766,718.0,"215,1","3,9",258.0,234.0,253.0,110.0,184.0,199.0,212.0,220.0,245.0,238.0,171,112,125,205,2.766,1.625,1.657,3.282,"98,1",222.0,292.0,265.0,159.0,266.0,205.0,272,294,326.0,296.0,685.0,2,0,2,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,2,0,0,2,1.0,6.0,8.0,75.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,37.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,86.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,4,1,4,4,4,1,4,4,4,4,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,320.0,71,391.0,"81,84",15,305.0,320.0,"4,69",0,0.0,0.0,15.0,15.0,305.0,305.0,112,0,112,993.0,0,0,993.0,0,0,0,0,0,17,0,9,0,0,,1,,3,1,4,3,4,4,0,0,0,0,0,0,0,"  96,83 "
Pegantenan,Palesanggar,"10,76","12,51","305,0",1.0,"3,0","3,0","20,0","17,0",0.0,8,8.0,1.0,9.0,4.732,4.877,9.609,"97,0",9.609,2.205,"747,2","4,4",693.0,701.0,903.0,1.112,1.043,805.0,683.0,786.0,626.0,671.0,465,329,298,494,9.609,4.304,4.304,8.608,"100,0",573.0,716.0,656.0,476.0,776.0,734.0,801,693,765.0,572.0,1.846,5,0,5,0,6,6,0,4,4,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,1,1,1,1,0,2,0,2,5.0,31.0,51.0,495.0,1.0,3.0,3.0,69.0,4.0,12.0,27.0,222.0,1.0,3.0,6.0,43.0,1.0,3.0,1.0,78.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4,4,4,4,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,729.0,234,963.0,"75,70",44,685.0,729.0,"6,04",0,0.0,0.0,37.0,37.0,685.0,685.0,228,0,228,2.543,0,0,2.543,0,0,0,0,0,86,0,23,0,0,,1,,2,2,4,1,4,4,0,0,0,0,0,0,0,"  96,04 "
Pegantenan,Pegantenan,"2,86","3,32","320,0",1.0,"1,0","1,0","23,0","1,0",1.0,4,4.0,2.0,9.0,1.816,2.184,4.0,"83,2",4.0,786.0,"311,0","5,1",274.0,293.0,473.0,522.0,246.0,267.0,296.0,269.0,256.0,238.0,222,223,167,254,4.0,1.769,1.807,3.576,"97,9",272.0,299.0,335.0,216.0,289.0,267.0,206,279,300.0,220.0,893.0,4,0,4,0,4,4,0,2,2,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,2,0,0,2,3.0,18.0,33.0,553.0,1.0,8.0,9.0,126.0,2.0,7.0,18.0,138.0,0.0,0.0,0.0,0.0,2.0,7.0,11.0,174.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,1,4,4,4,1,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,205.0,82,287.0,"71,43",55,150.0,205.0,"26,83",25,0.0,0.0,30.0,55.0,150.0,150.0,148,0,148,1.072,0,0,1.072,1,1,0,0,8,109,12,30,0,0,,1,,2,3,4,2,1,4,1,0,0,0,1,1,0,"  95,48 "
Pegantenan,Tebul Timur,"3,76","4,37","325,0",1.0,"2,0","3,0","25,0","3,0",0.0,7,7.0,1.0,7.0,1.134,1.388,2.522,"81,7",2.522,726.0,"196,1","3,5",243.0,212.0,188.0,169.0,160.0,177.0,165.0,135.0,180.0,191.0,182,169,132,219,2.522,1.554,1.669,3.223,"93,1",172.0,260.0,255.0,158.0,205.0,240.0,228,299,318.0,204.0,884.0,3,0,3,0,2,2,0,2,2,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,2,3.0,19.0,26.0,270.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,162.0,1.0,3.0,2.0,59.0,1.0,3.0,5.0,84.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4,4,4,4,1,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,323.0,102,425.0,"76,00",43,280.0,323.0,"13,31",0,0.0,0.0,45.0,45.0,280.0,312.0,102,0,102,1.138,0,0,1.138,0,0,0,0,0,28,0,19,0,0,,1,,3,2,4,2,4,4,0,0,0,0,0,0,0,"  90,51 "
Pegantenan,Tebul Barat,"1,45","1,69","330,0",1.0,"1,0","1,0","24,0","1,0",0.0,3,3.0,1.0,6.0,557.0,680.0,1.237,"81,9",1.237,357.0,"96,2","3,5",123.0,99.0,107.0,73.0,80.0,81.0,71.0,86.0,70.0,57.0,87,100,86,117,1.237,899.0,882.0,1.781,"101,9",115.0,151.0,145.0,105.0,130.0,123.0,151,156,139.0,134.0,432.0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,1,2,2,2,2,1.0,6.0,9.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,96.0,88,184.0,"52,17",5,91.0,96.0,"5,21",5,0.0,0.0,0.0,5.0,91.0,115.0,94,0,94,887.0,0,0,887.0,0,0,0,0,0,12,0,0,0,0,,1,,3,0,5,2,4,4,0,0,0,0,0,0,0,"  90,42 "
